Item	Condition	Order	Quantity	Left	Mid	Right	Instruction	Subject	RT	RESPONSE
3	2	1	1	26	35	44	"Choose the square with 26 dots"	2	1277	LEFT
4	2	1	2	36	45	54	"Choose the square with 54 dots"	2	1531	RIGHT
1	3	1	1	6	15	24	"Choose a square with few dots"	2	1238	LEFT
2	4	1	2	16	25	34	"Choose the square with the most dots"	2	1203	MIDDLE
3	1	2	2	44	35	26	"Choose a square with about 40 dots"	2	1590	RIGHT
4	1	2	2	54	45	36	"Choose a square with about 50 dots"	2	841	MIDDLE
1	2	2	2	24	15	6	"Choose the square with 24 dots"	2	1306	LEFT
2	4	1	1	16	25	34	"Choose the square with the fewest dots"	2	982	LEFT
3	2	2	1	44	35	26	"Choose the square with 26 dots"	2	910	MIDDLE
4	4	2	2	54	45	36	"Choose the square with the most dots"	2	790	LEFT
1	1	1	2	6	15	24	"Choose a square with about 20 dots"	2	1696	RIGHT
2	1	1	1	16	25	34	"Choose a square with about 20 dots"	2	1819	LEFT
3	3	2	1	44	35	26	"Choose a square with few dots"	2	697	RIGHT
4	1	1	1	36	45	54	"Choose a square with about 40 dots"	2	819	LEFT
1	1	1	1	6	15	24	"Choose a square with about 10 dots"	2	1346	MIDDLE
2	2	1	1	16	25	34	"Choose the square with 16 dots"	2	1673	MIDDLE
3	4	1	2	26	35	44	"Choose the square with the most dots"	2	2824	LEFT
4	3	2	2	54	45	36	"Choose a square with many dots"	2	1659	RIGHT
1	1	2	2	24	15	6	"Choose a square with about 20 dots"	2	1058	LEFT
2	2	1	2	16	25	34	"Choose the square with 34 dots"	2	972	MIDDLE
3	1	1	1	26	35	44	"Choose a square with about 30 dots"	2	1912	MIDDLE
4	2	1	1	36	45	54	"Choose the square with 36 dots"	2	1525	LEFT
1	4	1	1	6	15	24	"Choose the square with the fewest dots"	2	973	LEFT
2	2	2	1	34	25	16	"Choose the square with 16 dots"	2	1111	RIGHT
3	2	2	2	44	35	26	"Choose the square with 44 dots"	2	1777	MIDDLE
4	4	2	1	54	45	36	"Choose the square with the fewest dots"	2	2179	LEFT
1	3	2	1	24	15	6	"Choose a square with few dots"	2	837	RIGHT
2	1	2	2	34	25	16	"Choose a square with about 30 dots"	2	2075	MIDDLE
3	1	1	2	26	35	44	"Choose a square with about 40 dots"	2	1401	MIDDLE
4	4	1	1	36	45	54	"Choose the square with the fewest dots"	2	1300	LEFT
1	4	1	2	6	15	24	"Choose the square with the most dots"	2	1562	RIGHT
2	4	2	2	34	25	16	"Choose the square with the most dots"	2	1781	LEFT
3	3	1	2	26	35	44	"Choose a square with many dots"	2	1823	MIDDLE
4	2	2	2	54	45	36	"Choose the square with 54 dots"	2	1131	LEFT
1	4	2	2	24	15	6	"Choose the square with the most dots"	2	1122	LEFT
2	1	1	2	16	25	34	"Choose a square with about 30 dots"	2	3307	MIDDLE
3	4	2	1	44	35	26	"Choose the square with the fewest dots"	2	955	RIGHT
4	1	2	1	54	45	36	"Choose a square with about 40 dots"	2	892	LEFT
1	3	1	2	6	15	24	"Choose a square with many dots"	2	1681	RIGHT
2	3	1	1	16	25	34	"Choose a square with few dots"	2	1158	LEFT
3	4	1	1	26	35	44	"Choose the square with the fewest dots"	2	1240	LEFT
4	4	1	2	36	45	54	"Choose the square with the most dots"	2	1346	RIGHT
1	2	1	1	6	15	24	"Choose the square with 6 dots"	2	1170	LEFT
2	2	2	2	34	25	16	"Choose the square with 34 dots"	2	1727	MIDDLE
3	2	1	2	26	35	44	"Choose the square with 44 dots"	2	1927	RIGHT
4	3	1	1	36	45	54	"Choose a square with few dots"	2	924	LEFT
1	2	1	2	6	15	24	"Choose the square with 24 dots"	2	1231	MIDDLE
2	3	1	2	16	25	34	"Choose a square with many dots"	2	2030	RIGHT
3	1	2	1	44	35	26	"Choose a square with about 30 dots"	2	889	MIDDLE
4	2	2	1	54	45	36	"Choose the square with 36 dots"	2	2383	RIGHT
1	2	1	2	6	15	24	"Choose the square with 24 dots"	2	727	MIDDLE
2	3	1	1	16	25	34	"Choose a square with few dots"	2	1334	MIDDLE
3	4	2	1	44	35	26	"Choose the square with the fewest dots"	2	995	RIGHT
4	2	2	2	54	45	36	"Choose the square with 54 dots"	2	1684	MIDDLE
1	2	1	1	6	15	24	"Choose the square with 6 dots"	2	734	LEFT
2	3	2	1	34	25	16	"Choose a square with few dots"	2	754	RIGHT
3	1	2	2	44	35	26	"Choose a square with about 40 dots"	2	1629	MIDDLE
4	2	1	2	36	45	54	"Choose the square with 54 dots"	2	1583	MIDDLE
1	2	2	1	24	15	6	"Choose the square with 6 dots"	2	811	RIGHT
2	2	2	2	34	25	16	"Choose the square with 34 dots"	2	1547	MIDDLE
3	3	2	2	44	35	26	"Choose a square with many dots"	2	1128	LEFT
4	1	2	1	54	45	36	"Choose a square with about 40 dots"	2	1158	LEFT
1	1	2	1	24	15	6	"Choose a square with about 10 dots"	2	1119	MIDDLE
2	1	1	2	16	25	34	"Choose a square with about 30 dots"	2	1068	MIDDLE
3	1	2	1	44	35	26	"Choose a square with about 30 dots"	2	1367	RIGHT
4	2	1	1	36	45	54	"Choose the square with 36 dots"	2	1146	LEFT
1	3	2	1	24	15	6	"Choose a square with few dots"	2	1273	RIGHT
2	3	2	2	34	25	16	"Choose a square with many dots"	2	1863	LEFT
3	4	2	2	44	35	26	"Choose the square with the most dots"	2	1599	LEFT
4	3	2	1	54	45	36	"Choose a square with few dots"	2	1318	RIGHT
1	3	1	1	6	15	24	"Choose a square with few dots"	2	1358	LEFT
2	1	1	1	16	25	34	"Choose a square with about 20 dots"	2	1461	LEFT
3	3	1	1	26	35	44	"Choose a square with few dots"	2	2857	RIGHT
4	1	2	2	54	45	36	"Choose a square with about 50 dots"	2	1092	LEFT
1	1	2	2	24	15	6	"Choose a square with about 20 dots"	2	679	MIDDLE
2	2	1	1	16	25	34	"Choose the square with 16 dots"	2	1407	LEFT
3	1	1	1	26	35	44	"Choose a square with about 30 dots"	2	1203	LEFT
4	3	1	1	36	45	54	"Choose a square with few dots"	2	1542	LEFT
1	2	2	2	24	15	6	"Choose the square with 24 dots"	2	1429	LEFT
2	2	2	1	34	25	16	"Choose the square with 16 dots"	2	1201	MIDDLE
3	3	2	1	44	35	26	"Choose a square with few dots"	2	1167	RIGHT
4	1	1	1	36	45	54	"Choose a square with about 40 dots"	2	1668	LEFT
1	4	2	1	24	15	6	"Choose the square with the fewest dots"	2	1335	RIGHT
2	1	2	1	34	25	16	"Choose a square with about 20 dots"	2	860	RIGHT
3	4	1	2	26	35	44	"Choose the square with the most dots"	2	2404	RIGHT
4	3	1	2	36	45	54	"Choose a square with many dots"	2	701	RIGHT
1	3	1	2	6	15	24	"Choose a square with many dots"	2	1978	RIGHT
2	2	1	2	16	25	34	"Choose the square with 34 dots"	2	1896	RIGHT
3	4	1	1	26	35	44	"Choose the square with the fewest dots"	2	1432	LEFT
4	4	2	1	54	45	36	"Choose the square with the fewest dots"	2	1396	RIGHT
1	1	1	1	6	15	24	"Choose a square with about 10 dots"	2	1120	LEFT
2	4	2	1	34	25	16	"Choose the square with the fewest dots"	2	2376	RIGHT
3	2	2	1	44	35	26	"Choose the square with 26 dots"	2	918	MIDDLE
4	4	1	2	36	45	54	"Choose the square with the most dots"	2	1789	RIGHT
1	4	1	2	6	15	24	"Choose the square with the most dots"	2	1771	RIGHT
2	4	1	2	16	25	34	"Choose the square with the most dots"	2	1320	RIGHT
3	2	1	2	26	35	44	"Choose the square with 44 dots"	2	1478	LEFT
4	1	1	2	36	45	54	"Choose a square with about 50 dots"	2	2399	RIGHT
1	3	2	2	24	15	6	"Choose a square with many dots"	2	742	LEFT
2	4	1	1	16	25	34	"Choose the square with the fewest dots"	2	1064	LEFT
3	2	2	2	44	35	26	"Choose the square with 44 dots"	2	1247	LEFT
4	4	1	1	36	45	54	"Choose the square with the fewest dots"	2	1646	LEFT
1	4	1	1	6	15	24	"Choose the square with the fewest dots"	2	1231	LEFT
2	4	2	2	34	25	16	"Choose the square with the most dots"	2	1750	LEFT
3	1	1	2	26	35	44	"Choose a square with about 40 dots"	2	1733	RIGHT
4	2	2	1	54	45	36	"Choose the square with 36 dots"	2	1548	RIGHT
1	1	1	2	6	15	24	"Choose a square with about 20 dots"	2	1512	MIDDLE
2	3	1	2	16	25	34	"Choose a square with many dots"	2	702	RIGHT
3	3	1	2	26	35	44	"Choose a square with many dots"	2	1197	RIGHT
4	3	2	2	54	45	36	"Choose a square with many dots"	2	677	LEFT
1	4	2	2	24	15	6	"Choose the square with the most dots"	2	580	LEFT
2	1	2	2	34	25	16	"Choose a square with about 30 dots"	2	1806	LEFT
3	2	1	1	26	35	44	"Choose the square with 26 dots"	2	796	MIDDLE
4	4	2	2	54	45	36	"Choose the square with the most dots"	2	1464	LEFT
