Item	Condition	Order	Quantity	Left	Mid	Right	Instruction	Subject	RT	RESPONSE
2	1	2	2	34	25	16	"Choose a square with about 30 dots"	6	1344	LEFT
3	2	2	1	44	35	26	"Choose the square with 26 dots"	6	3090	MIDDLE
4	2	2	2	54	45	36	"Choose the square with 54 dots"	6	633	LEFT
1	4	2	2	24	15	6	"Choose the square with the most dots"	6	658	LEFT
2	1	1	1	16	25	34	"Choose a square with about 20 dots"	6	1061	MIDDLE
3	1	1	2	26	35	44	"Choose a square with about 40 dots"	6	1441	RIGHT
4	3	1	2	36	45	54	"Choose a square with many dots"	6	2404	RIGHT
1	2	1	2	6	15	24	"Choose the square with 24 dots"	6	1608	MIDDLE
2	4	2	2	34	25	16	"Choose the square with the most dots"	6	738	LEFT
3	4	2	2	44	35	26	"Choose the square with the most dots"	6	1017	LEFT
4	1	1	1	36	45	54	"Choose a square with about 40 dots"	6	1013	RIGHT
