Item	Condition	Order	Quantity	Left	Mid	Right	Instruction	Subject	RT	RESPONSE
4	3	2	2	54	45	36	"Choose a square with many dots"	21	3646	LEFT
1	3	1	1	6	15	24	"Choose a square with few dots"	21	1419	LEFT
2	1	2	2	34	25	16	"Choose a square with about 30 dots"	21	2562	LEFT
3	4	1	1	26	35	44	"Choose the square with the fewest dots"	21	3014	LEFT
4	3	2	1	54	45	36	"Choose a square with few dots"	21	1033	RIGHT
1	2	2	1	24	15	6	"Choose the square with 6 dots"	21	822	RIGHT
2	4	1	2	16	25	34	"Choose the square with the most dots"	21	2508	RIGHT
3	3	1	1	26	35	44	"Choose a square with few dots"	21	3156	LEFT
4	1	1	2	36	45	54	"Choose a square with about 50 dots"	21	3685	RIGHT
1	3	1	2	6	15	24	"Choose a square with many dots"	21	578	RIGHT
2	2	2	1	34	25	16	"Choose the square with 16 dots"	21	867	RIGHT
3	3	2	1	44	35	26	"Choose a square with few dots"	21	1268	RIGHT
4	2	2	2	54	45	36	"Choose the square with 54 dots"	21	1753	LEFT
1	1	2	2	24	15	6	"Choose a square with about 20 dots"	21	2346	LEFT
2	3	2	1	34	25	16	"Choose a square with few dots"	21	1858	RIGHT
3	1	2	1	44	35	26	"Choose a square with about 30 dots"	21	3995	MIDDLE
4	2	2	1	54	45	36	"Choose the square with 36 dots"	21	1077	MIDDLE
1	4	2	1	24	15	6	"Choose the square with the fewest dots"	21	761	RIGHT
2	3	1	2	16	25	34	"Choose a square with many dots"	21	1154	LEFT
3	4	2	2	44	35	26	"Choose the square with the most dots"	21	1039	LEFT
4	2	1	2	36	45	54	"Choose the square with 54 dots"	21	1296	RIGHT
1	2	2	1	24	15	6	"Choose the square with 6 dots"	21	679	RIGHT
2	2	1	1	16	25	34	"Choose the square with 16 dots"	21	1949	LEFT
3	2	2	2	44	35	26	"Choose the square with 44 dots"	21	1129	LEFT
4	1	1	1	36	45	54	"Choose a square with about 40 dots"	21	1815	RIGHT
1	3	2	2	24	15	6	"Choose a square with many dots"	21	1326	LEFT
2	3	2	2	34	25	16	"Choose a square with many dots"	21	1550	LEFT
3	4	2	1	44	35	26	"Choose the square with the fewest dots"	21	2010	RIGHT
4	1	1	2	36	45	54	"Choose a square with about 50 dots"	21	1638	RIGHT
1	4	1	2	6	15	24	"Choose the square with the most dots"	21	1695	RIGHT
2	4	2	1	34	25	16	"Choose the square with the fewest dots"	21	1193	RIGHT
3	4	1	2	26	35	44	"Choose the square with the most dots"	21	1258	RIGHT
4	3	2	1	54	45	36	"Choose a square with few dots"	21	2085	RIGHT
1	4	2	2	24	15	6	"Choose the square with the most dots"	21	1383	LEFT
2	2	1	2	16	25	34	"Choose the square with 34 dots"	21	1678	RIGHT
3	3	1	2	26	35	44	"Choose a square with many dots"	21	1283	RIGHT
4	4	1	1	36	45	54	"Choose the square with the fewest dots"	21	4456	LEFT
1	1	1	2	6	15	24	"Choose a square with about 20 dots"	21	1967	MIDDLE
2	1	1	2	16	25	34	"Choose a square with about 30 dots"	21	1767	RIGHT
3	1	1	1	26	35	44	"Choose a square with about 30 dots"	21	1344	MIDDLE
4	3	1	2	36	45	54	"Choose a square with many dots"	21	922	RIGHT
1	1	2	1	24	15	6	"Choose a square with about 10 dots"	21	1177	RIGHT
2	4	2	2	34	25	16	"Choose the square with the most dots"	21	4766	LEFT
3	1	2	2	44	35	26	"Choose a square with about 40 dots"	21	853	LEFT
4	3	2	2	54	45	36	"Choose a square with many dots"	21	933	LEFT
1	2	1	2	6	15	24	"Choose the square with 24 dots"	21	2860	RIGHT
2	4	1	2	16	25	34	"Choose the square with the most dots"	21	7287	RIGHT
3	3	2	2	44	35	26	"Choose a square with many dots"	21	919	LEFT
4	4	1	2	36	45	54	"Choose the square with the most dots"	21	867	RIGHT
1	4	1	1	6	15	24	"Choose the square with the fewest dots"	21	530	LEFT
2	4	1	1	16	25	34	"Choose the square with the fewest dots"	21	819	LEFT
3	4	1	1	26	35	44	"Choose the square with the fewest dots"	21	1413	LEFT
4	3	1	1	36	45	54	"Choose a square with few dots"	21	1081	LEFT
1	2	1	1	6	15	24	"Choose the square with 6 dots"	21	598	LEFT
2	2	2	2	34	25	16	"Choose the square with 34 dots"	21	822	LEFT
3	1	1	2	26	35	44	"Choose a square with about 40 dots"	21	903	RIGHT
4	1	2	1	54	45	36	"Choose a square with about 40 dots"	21	1719	MIDDLE
1	3	2	1	24	15	6	"Choose a square with few dots"	21	829	RIGHT
2	1	2	2	34	25	16	"Choose a square with about 30 dots"	21	970	LEFT
3	3	1	1	26	35	44	"Choose a square with few dots"	21	763	LEFT
4	4	2	2	54	45	36	"Choose the square with the most dots"	21	1457	LEFT
1	1	1	1	6	15	24	"Choose a square with about 10 dots"	21	865	LEFT
2	1	1	1	16	25	34	"Choose a square with about 20 dots"	21	3012	MIDDLE
3	2	2	1	44	35	26	"Choose the square with 26 dots"	21	778	MIDDLE
4	1	2	2	54	45	36	"Choose a square with about 50 dots"	21	844	LEFT
1	3	1	1	6	15	24	"Choose a square with few dots"	21	1471	LEFT
2	3	1	1	16	25	34	"Choose a square with few dots"	21	816	LEFT
3	2	1	1	26	35	44	"Choose the square with 26 dots"	21	1089	MIDDLE
4	4	2	1	54	45	36	"Choose the square with the fewest dots"	21	1474	RIGHT
1	2	2	2	24	15	6	"Choose the square with 24 dots"	21	3381	LEFT
2	1	2	1	34	25	16	"Choose a square with about 20 dots"	21	740	MIDDLE
3	2	1	2	26	35	44	"Choose the square with 44 dots"	21	1366	RIGHT
4	2	1	1	36	45	54	"Choose the square with 36 dots"	21	2275	MIDDLE
