Item	Condition	Order	Quantity	Left	Mid	Right	Instruction	Subject	RT	RESPONSE
4	1	2	1	54	45	36	"Choose a square with about 40 dots"	10	2836	MIDDLE
1	3	2	2	24	15	6	"Choose a square with many dots"	10	1212	LEFT
2	4	1	1	16	25	34	"Choose the square with the fewest dots"	10	787	LEFT
3	2	2	2	44	35	26	"Choose the square with 44 dots"	10	2100	MIDDLE
4	3	2	2	54	45	36	"Choose a square with many dots"	10	1207	LEFT
1	2	2	1	24	15	6	"Choose the square with 6 dots"	10	873	RIGHT
2	2	2	2	34	25	16	"Choose the square with 34 dots"	10	13688	LEFT
3	4	1	1	26	35	44	"Choose the square with the fewest dots"	10	1624	LEFT
4	1	2	2	54	45	36	"Choose a square with about 50 dots"	10	1826	MIDDLE
1	4	2	2	24	15	6	"Choose the square with the most dots"	10	1443	LEFT
2	3	1	1	16	25	34	"Choose a square with few dots"	10	1338	LEFT
3	2	2	1	44	35	26	"Choose the square with 26 dots"	10	2333	MIDDLE
4	4	2	2	54	45	36	"Choose the square with the most dots"	10	866	LEFT
1	1	1	1	6	15	24	"Choose a square with about 10 dots"	10	2346	LEFT
2	1	1	2	16	25	34	"Choose a square with about 30 dots"	10	2198	MIDDLE
3	4	1	2	26	35	44	"Choose the square with the most dots"	10	963	RIGHT
4	2	2	1	54	45	36	"Choose the square with 36 dots"	10	1768	MIDDLE
1	3	2	1	24	15	6	"Choose a square with few dots"	10	1324	RIGHT
2	3	2	2	34	25	16	"Choose a square with many dots"	10	942	LEFT
3	1	1	1	26	35	44	"Choose a square with about 30 dots"	10	2520	MIDDLE
4	3	1	1	36	45	54	"Choose a square with few dots"	10	1757	LEFT
1	3	1	2	6	15	24	"Choose a square with many dots"	10	1599	RIGHT
2	3	1	2	16	25	34	"Choose a square with many dots"	10	1432	RIGHT
3	2	1	1	26	35	44	"Choose the square with 26 dots"	10	3786	MIDDLE
4	1	1	2	36	45	54	"Choose a square with about 50 dots"	10	3038	MIDDLE
1	2	2	2	24	15	6	"Choose the square with 24 dots"	10	1325	LEFT
2	1	1	1	16	25	34	"Choose a square with about 20 dots"	10	2385	LEFT
3	3	2	2	44	35	26	"Choose a square with many dots"	10	1895	LEFT
4	2	1	2	36	45	54	"Choose the square with 54 dots"	10	4087	RIGHT
1	3	1	1	6	15	24	"Choose a square with few dots"	10	836	LEFT
2	2	1	1	16	25	34	"Choose the square with 16 dots"	10	2229	LEFT
3	3	1	2	26	35	44	"Choose a square with many dots"	10	1495	RIGHT
4	2	1	1	36	45	54	"Choose the square with 36 dots"	10	1475	LEFT
1	1	2	1	24	15	6	"Choose a square with about 10 dots"	10	4928	MIDDLE
2	4	2	2	34	25	16	"Choose the square with the most dots"	10	1449	LEFT
3	1	1	2	26	35	44	"Choose a square with about 40 dots"	10	2377	MIDDLE
4	4	1	2	36	45	54	"Choose the square with the most dots"	10	2359	RIGHT
1	1	1	2	6	15	24	"Choose a square with about 20 dots"	10	1498	MIDDLE
2	1	2	1	34	25	16	"Choose a square with about 20 dots"	10	2416	RIGHT
3	3	1	1	26	35	44	"Choose a square with few dots"	10	2279	LEFT
4	3	2	1	54	45	36	"Choose a square with few dots"	10	2152	RIGHT
1	4	2	1	24	15	6	"Choose the square with the fewest dots"	10	2041	RIGHT
2	1	2	2	34	25	16	"Choose a square with about 30 dots"	10	2206	MIDDLE
3	1	2	1	44	35	26	"Choose a square with about 30 dots"	10	2647	MIDDLE
4	1	1	1	36	45	54	"Choose a square with about 40 dots"	10	2710	MIDDLE
1	2	1	1	6	15	24	"Choose the square with 6 dots"	10	898	LEFT
2	2	1	2	16	25	34	"Choose the square with 34 dots"	10	1797	MIDDLE
3	1	2	2	44	35	26	"Choose a square with about 40 dots"	10	2011	LEFT
4	4	2	1	54	45	36	"Choose the square with the fewest dots"	10	1846	RIGHT
1	4	1	2	6	15	24	"Choose the square with the most dots"	10	1162	RIGHT
2	4	2	1	34	25	16	"Choose the square with the fewest dots"	10	2662	RIGHT
3	2	1	2	26	35	44	"Choose the square with 44 dots"	10	3065	RIGHT
4	4	1	1	36	45	54	"Choose the square with the fewest dots"	10	1998	LEFT
1	4	1	1	6	15	24	"Choose the square with the fewest dots"	10	1353	LEFT
2	2	2	1	34	25	16	"Choose the square with 16 dots"	10	1172	RIGHT
3	4	2	1	44	35	26	"Choose the square with the fewest dots"	10	1556	RIGHT
4	3	1	2	36	45	54	"Choose a square with many dots"	10	1130	RIGHT
1	2	1	2	6	15	24	"Choose the square with 24 dots"	10	3590	RIGHT
2	3	2	1	34	25	16	"Choose a square with few dots"	10	1712	RIGHT
3	4	2	2	44	35	26	"Choose the square with the most dots"	10	1153	LEFT
4	2	2	2	54	45	36	"Choose the square with 54 dots"	10	2476	MIDDLE
1	1	1	1	6	15	24	"Choose a square with about 10 dots"	10	1084	MIDDLE
2	3	2	2	34	25	16	"Choose a square with many dots"	10	685	LEFT
3	3	1	2	26	35	44	"Choose a square with many dots"	10	720	RIGHT
4	2	1	1	36	45	54	"Choose the square with 36 dots"	10	1621	MIDDLE
1	1	2	2	24	15	6	"Choose a square with about 20 dots"	10	2065	MIDDLE
2	4	2	2	34	25	16	"Choose the square with the most dots"	10	1369	LEFT
3	4	2	1	44	35	26	"Choose the square with the fewest dots"	10	1259	RIGHT
4	2	1	2	36	45	54	"Choose the square with 54 dots"	10	1392	MIDDLE
1	2	2	2	24	15	6	"Choose the square with 24 dots"	10	1050	LEFT
2	3	1	1	16	25	34	"Choose a square with few dots"	10	1659	LEFT
3	2	2	2	44	35	26	"Choose the square with 44 dots"	10	3381	LEFT
4	2	2	2	54	45	36	"Choose the square with 54 dots"	10	2855	LEFT
1	2	1	1	6	15	24	"Choose the square with 6 dots"	10	804	LEFT
2	1	2	1	34	25	16	"Choose a square with about 20 dots"	10	1073	MIDDLE
3	3	1	1	26	35	44	"Choose a square with few dots"	10	3927	LEFT
4	3	1	1	36	45	54	"Choose a square with few dots"	10	1330	LEFT
1	4	2	2	24	15	6	"Choose the square with the most dots"	10	2311	LEFT
2	4	1	2	16	25	34	"Choose the square with the most dots"	10	1424	RIGHT
3	1	1	1	26	35	44	"Choose a square with about 30 dots"	10	2778	MIDDLE
4	1	1	1	36	45	54	"Choose a square with about 40 dots"	10	2493	MIDDLE
1	4	1	2	6	15	24	"Choose the square with the most dots"	10	1287	RIGHT
2	4	2	1	34	25	16	"Choose the square with the fewest dots"	10	3230	RIGHT
3	1	1	2	26	35	44	"Choose a square with about 40 dots"	10	1699	RIGHT
4	1	2	2	54	45	36	"Choose a square with about 50 dots"	10	2986	MIDDLE
1	3	2	2	24	15	6	"Choose a square with many dots"	10	1042	LEFT
2	3	2	1	34	25	16	"Choose a square with few dots"	10	1273	RIGHT
3	1	2	1	44	35	26	"Choose a square with about 30 dots"	10	2409	RIGHT
4	4	2	1	54	45	36	"Choose the square with the fewest dots"	10	2154	RIGHT
1	3	1	2	6	15	24	"Choose a square with many dots"	10	1195	RIGHT
2	1	1	1	16	25	34	"Choose a square with about 20 dots"	10	1921	LEFT
3	4	1	2	26	35	44	"Choose the square with the most dots"	10	1793	RIGHT
4	4	2	2	54	45	36	"Choose the square with the most dots"	10	1039	LEFT
1	2	1	2	6	15	24	"Choose the square with 24 dots"	10	1271	RIGHT
2	4	1	1	16	25	34	"Choose the square with the fewest dots"	10	2542	LEFT
3	2	2	1	44	35	26	"Choose the square with 26 dots"	10	1769	RIGHT
4	3	2	2	54	45	36	"Choose a square with many dots"	10	831	LEFT
1	4	2	1	24	15	6	"Choose the square with the fewest dots"	10	696	RIGHT
2	2	1	1	16	25	34	"Choose the square with 16 dots"	10	4518	LEFT
3	3	2	1	44	35	26	"Choose a square with few dots"	10	2296	RIGHT
4	3	1	2	36	45	54	"Choose a square with many dots"	10	2238	RIGHT
1	3	1	1	6	15	24	"Choose a square with few dots"	10	1147	LEFT
2	1	1	2	16	25	34	"Choose a square with about 30 dots"	10	3119	RIGHT
3	2	1	2	26	35	44	"Choose the square with 44 dots"	10	2420	MIDDLE
4	1	1	2	36	45	54	"Choose a square with about 50 dots"	10	2489	RIGHT
1	1	1	2	6	15	24	"Choose a square with about 20 dots"	10	3625	MIDDLE
2	3	1	2	16	25	34	"Choose a square with many dots"	10	954	RIGHT
3	1	2	2	44	35	26	"Choose a square with about 40 dots"	10	4260	LEFT
4	2	2	1	54	45	36	"Choose the square with 36 dots"	10	1428	MIDDLE
1	4	1	1	6	15	24	"Choose the square with the fewest dots"	10	945	LEFT
2	2	1	2	16	25	34	"Choose the square with 34 dots"	10	3445	MIDDLE
3	4	1	1	26	35	44	"Choose the square with the fewest dots"	10	2219	MIDDLE
4	4	1	1	36	45	54	"Choose the square with the fewest dots"	10	1648	LEFT
1	2	2	1	24	15	6	"Choose the square with 6 dots"	10	964	RIGHT
2	1	2	2	34	25	16	"Choose a square with about 30 dots"	10	3070	LEFT
3	2	1	1	26	35	44	"Choose the square with 26 dots"	10	3491	LEFT
4	3	2	1	54	45	36	"Choose a square with few dots"	10	963	RIGHT
1	1	2	1	24	15	6	"Choose a square with about 10 dots"	10	2971	RIGHT
2	2	2	2	34	25	16	"Choose the square with 34 dots"	10	2413	MIDDLE
3	3	2	2	44	35	26	"Choose a square with many dots"	10	923	LEFT
4	1	2	1	54	45	36	"Choose a square with about 40 dots"	10	1416	MIDDLE
1	3	2	1	24	15	6	"Choose a square with few dots"	10	745	RIGHT
2	2	2	1	34	25	16	"Choose the square with 16 dots"	10	1484	RIGHT
3	4	2	2	44	35	26	"Choose the square with the most dots"	10	948	LEFT
4	4	1	2	36	45	54	"Choose the square with the most dots"	10	1037	RIGHT
